POINT_ID,AVGACURATE,LIGHTVEH,AVGSPEED,LONGVEH,REC_TIME,ID,HUGEVEH,MIDVEH,AVGHEADDIST,MINIVEH,AVGFLOW
1001,41.8,0,34.6,3068,"29-8月 -20 12.00.00.000000000 上午",19504,0,1130,0,16727,20925
1001,42.4,0,24.5,2049,"30-8月 -20 12.00.00.000000000 上午",19521,0,680,0,9413,12142
1001,36.8,0,39.6,3481,"31-8月 -20 12.00.00.000000000 上午",19541,0,1340,0,15899,20720
1001,30.8,0,41.9,2676,"01-9月 -20 12.00.00.000000000 上午",19561,0,952,0,11094,14722
1001,37.4,0,37.6,2710,"02-9月 -20 12.00.00.000000000 上午",19581,0,1083,0,14105,17898
1001,36,0,33.3,2637,"03-9月 -20 12.00.00.000000000 上午",19582,0,1039,0,13167,16843
1001,34.9,0,34.9,2918,"04-9月 -20 12.00.00.000000000 上午",19601,0,1052,0,13937,17907
1001,15.3,1326,47.1,2556,"12-4月 -17 12.00.00.000000000 上午",1961,948,1572,0,8617,15019
1001,31.1,0,29,1768,"05-9月 -20 12.00.00.000000000 上午",19621,0,621,0,7481,9870
1001,36,0,33,2821,"06-9月 -20 12.00.00.000000000 上午",19641,0,1072,0,15404,19297
1001,39,0,33.5,2956,"07-9月 -20 12.00.00.000000000 上午",19661,0,1094,0,14360,18410
1001,37.9,0,28.2,2052,"08-9月 -20 12.00.00.000000000 上午",19681,0,767,0,9707,12526
1001,37.7,0,20.5,1695,"09-9月 -20 12.00.00.000000000 上午",19682,0,635,0,8088,10418
1001,37.2,0,28.1,2209,"10-9月 -20 12.00.00.000000000 上午",19683,0,885,0,12952,16046
1001,37.8,0,36.2,2876,"11-9月 -20 12.00.00.000000000 上午",19684,0,1116,0,16134,20126
1001,40.2,0,32.3,2724,"12-9月 -20 12.00.00.000000000 上午",19685,0,945,0,13414,17083
1001,38.2,0,26.2,1974,"13-9月 -20 12.00.00.000000000 上午",19701,0,681,0,9703,12358
1001,36.5,0,27.8,2218,"14-9月 -20 12.00.00.000000000 上午",19721,0,861,0,11537,14616
1001,39.8,0,17.3,1250,"15-9月 -20 12.00.00.000000000 上午",19741,0,405,0,6246,7901
1001,38.3,0,27.2,2669,"16-9月 -20 12.00.00.000000000 上午",19742,0,1031,0,14321,18021
1001,41.8,0,25.2,2103,"17-9月 -20 12.00.00.000000000 上午",19743,0,750,0,12522,15375
1001,44.3,0,20.3,1709,"18-9月 -20 12.00.00.000000000 上午",19744,0,616,0,10070,12395
1001,38,0,25.7,2011,"19-9月 -20 12.00.00.000000000 上午",19761,0,781,0,11471,14263
1001,37.2,0,16.6,1101,"20-9月 -20 12.00.00.000000000 上午",19781,0,384,0,5960,7445
1001,44,0,25.8,2215,"21-9月 -20 12.00.00.000000000 上午",19801,0,904,0,13568,16687
1001,8.8,630,35.7,1413,"13-4月 -17 12.00.00.000000000 上午",1981,490,780,0,3535,6848
1001,43,0,24.7,2202,"22-9月 -20 12.00.00.000000000 上午",19821,0,830,0,13021,16053
1001,36.9,0,32,2708,"23-9月 -20 12.00.00.000000000 上午",19841,0,1034,0,13103,16845
1001,44.1,0,22.2,2045,"24-9月 -20 12.00.00.000000000 上午",19842,0,693,0,11897,14635
1001,44.8,0,25.6,2407,"25-9月 -20 12.00.00.000000000 上午",19843,0,878,0,14172,17457
1001,44.5,0,25.6,2427,"26-9月 -20 12.00.00.000000000 上午",19844,0,887,0,15567,18881
1001,47.2,0,24.4,2616,"27-9月 -20 12.00.00.000000000 上午",19845,0,915,0,15798,19329
1001,41.4,0,14.9,1319,"28-9月 -20 12.00.00.000000000 上午",19846,0,469,0,7397,9185
1001,44.9,0,15.9,1358,"29-9月 -20 12.00.00.000000000 上午",19847,0,471,0,7135,8964
1001,40.3,0,21.4,1807,"30-9月 -20 12.00.00.000000000 上午",19848,0,649,0,10607,13063
1001,44.8,0,20.4,1934,"01-10月-20 12.00.00.000000000 上午",19849,0,725,0,11893,14552
1001,44.2,0,17.6,1666,"02-10月-20 12.00.00.000000000 上午",19850,0,578,0,10340,12584
1001,41,0,19.6,1546,"03-10月-20 12.00.00.000000000 上午",19851,0,554,0,10004,12104
1001,41.7,0,19.7,1530,"04-10月-20 12.00.00.000000000 上午",19861,0,544,0,9621,11695
1001,38.5,0,14,1077,"05-10月-20 12.00.00.000000000 上午",19881,0,359,0,5679,7115
1001,52.7,0,14.7,1811,"06-10月-20 12.00.00.000000000 上午",19901,0,619,0,13237,15667
1001,59.2,0,20.3,2754,"07-10月-20 12.00.00.000000000 上午",19902,0,1058,0,20686,24498
1001,53.2,0,27.2,3149,"08-10月-20 12.00.00.000000000 上午",19903,0,1194,0,22284,26627
1001,58,0,20.2,1270,"09-10月-20 12.00.00.000000000 上午",19904,0,449,0,9910,11629
1001,12.3,0,84.6,1223,"26-10月-20 12.00.00.000000000 上午",19921,0,964,0,6329,8516
1001,8.9,0,85.2,1346,"27-10月-20 12.00.00.000000000 上午",19941,0,1206,0,7374,9926
1001,10,0,83.3,1123,"28-10月-20 12.00.00.000000000 上午",19961,0,919,0,6469,8511
1001,10.8,0,84.8,1669,"29-10月-20 12.00.00.000000000 上午",19981,0,1206,0,7984,10859
1001,13.1,0,81.8,1956,"30-10月-20 12.00.00.000000000 上午",19982,0,1457,0,9407,12820
1001,9.9,0,86.8,1273,"31-10月-20 12.00.00.000000000 上午",20001,0,1022,0,6786,9081
1001,5.7,281,18.4,731,"14-4月 -17 12.00.00.000000000 上午",2001,200,300,0,1521,3033
1001,9.6,0,82.8,1506,"01-11月-20 12.00.00.000000000 上午",20021,0,935,0,6411,8852
1001,12,0,85.1,2953,"02-11月-20 12.00.00.000000000 上午",20041,0,2334,0,13497,18784
1001,14,0,86.9,2995,"03-11月-20 12.00.00.000000000 上午",20061,0,2312,0,14885,20192
1001,9.5,0,84.1,1316,"04-11月-20 12.00.00.000000000 上午",20081,0,979,0,6056,8351
1001,9.3,0,79.5,1933,"05-11月-20 12.00.00.000000000 上午",20082,0,1363,0,8569,11865
1001,10.3,0,89,1675,"06-11月-20 12.00.00.000000000 上午",20083,0,1107,0,7865,10647
1001,12.4,0,89.1,2657,"07-11月-20 12.00.00.000000000 上午",20101,0,1767,0,11495,15919
1001,19.5,0,84.9,5134,"08-11月-20 12.00.00.000000000 上午",20121,0,3243,0,20125,28502
1001,18,0,83.4,4351,"09-11月-20 12.00.00.000000000 上午",20122,0,2660,0,17467,24478
1001,12.9,0,83.6,1943,"10-11月-20 12.00.00.000000000 上午",20123,0,1207,0,8781,11931
1001,12.9,0,84.6,1817,"11-11月-20 12.00.00.000000000 上午",20124,0,1136,0,8103,11056
1001,14.7,0,83.6,2074,"12-11月-20 12.00.00.000000000 上午",20125,0,1320,0,9496,12890
1001,15.4,0,82.9,2596,"13-11月-20 12.00.00.000000000 上午",20126,0,1455,0,11080,15131
1001,17.1,0,78,2702,"14-11月-20 12.00.00.000000000 上午",20127,0,1499,0,11037,15238
1001,10.9,0,82.2,1415,"15-11月-20 12.00.00.000000000 上午",20141,0,782,0,6381,8578
1001,16.5,0,80.9,2739,"16-11月-20 12.00.00.000000000 上午",20142,0,1532,0,11205,15476
1001,13.9,0,78.4,2176,"17-11月-20 12.00.00.000000000 上午",20143,0,1265,0,8732,12173
1001,15.7,0,78.7,2370,"18-11月-20 12.00.00.000000000 上午",20144,0,1343,0,9183,12896
1001,14.2,0,80.3,2600,"19-11月-20 12.00.00.000000000 上午",20145,0,1429,0,9555,13584
1001,11,0,81,1887,"20-11月-20 12.00.00.000000000 上午",20146,0,1274,0,8120,11281
1001,14.8,0,86.8,2935,"21-11月-20 12.00.00.000000000 上午",20147,0,1992,0,12553,17480
1001,13,0,78.7,1655,"22-11月-20 12.00.00.000000000 上午",20148,0,879,0,7586,10120
1001,13.3,0,82.8,1840,"23-11月-20 12.00.00.000000000 上午",20149,0,1096,0,6606,9542
1001,18.5,0,75.6,3344,"24-11月-20 12.00.00.000000000 上午",20150,0,1842,0,12668,17854
1001,12.6,0,82,2168,"25-11月-20 12.00.00.000000000 上午",20151,0,1345,0,8706,12219
1001,13,0,76.7,2055,"26-11月-20 12.00.00.000000000 上午",20152,0,1191,0,8209,11455
1001,24.6,0,78.6,6676,"27-11月-20 12.00.00.000000000 上午",20153,0,3899,0,25153,35728
1001,23.3,0,81.3,6353,"28-11月-20 12.00.00.000000000 上午",20154,0,3833,0,24964,35150
1001,24.6,0,81.8,7113,"29-11月-20 12.00.00.000000000 上午",20161,0,4365,0,27294,38772
1001,25.2,0,82.6,6485,"30-11月-20 12.00.00.000000000 上午",20181,0,3769,0,24509,34763
1001,18.8,0,82.2,4544,"01-12月-20 12.00.00.000000000 上午",20182,0,2837,0,18342,25723
1001,22.8,0,79.3,5522,"02-12月-20 12.00.00.000000000 上午",20183,0,3178,0,21305,30005
1001,10,855,39.2,1681,"15-4月 -17 12.00.00.000000000 上午",2021,587,1005,0,4645,8773
1001,8,770,38,1547,"16-4月 -17 12.00.00.000000000 上午",2041,541,892,0,4137,7887
1001,16.8,1293,39.3,2246,"17-4月 -17 12.00.00.000000000 上午",2061,785,1440,0,8659,14423
1001,14.6,904,29.2,1748,"18-4月 -17 12.00.00.000000000 上午",2081,641,1006,0,6836,11135
1001,23.8,1345,34.9,2397,"19-4月 -17 12.00.00.000000000 上午",2101,895,1481,0,12491,18609
1001,10.1,0,96.1,2298,"02-3月 -21 12.00.00.000000000 上午",21088,0,1664,0,12090,16052
1001,7.8,0,94.7,1309,"03-3月 -21 12.00.00.000000000 上午",21089,0,1121,0,8213,10643
1001,12.4,0,79.2,1642,"04-3月 -21 12.00.00.000000000 上午",21090,0,1322,0,7913,10877
1001,8.8,0,81.6,1169,"05-3月 -21 12.00.00.000000000 上午",21091,0,1057,0,6232,8458
1001,7.6,0,82.5,849,"06-3月 -21 12.00.00.000000000 上午",21092,0,697,0,4550,6096
1001,6.5,0,80.2,678,"07-3月 -21 12.00.00.000000000 上午",21093,0,627,0,4200,5505
1001,6.5,0,87.3,862,"08-3月 -21 12.00.00.000000000 上午",21094,0,799,0,5470,7131
1001,8.3,0,85.8,1342,"09-3月 -21 12.00.00.000000000 上午",21095,0,1134,0,7787,10263
1001,5.2,0,94.7,859,"10-3月 -21 12.00.00.000000000 上午",21096,0,654,0,5184,6697
1001,3.1,0,99.2,315,"11-3月 -21 12.00.00.000000000 上午",21097,0,400,0,3835,4550
1001,4.6,0,85.4,595,"12-3月 -21 12.00.00.000000000 上午",21098,0,546,0,4812,5953
1001,5.7,0,92.7,668,"13-3月 -21 12.00.00.000000000 上午",21101,0,690,0,5756,7114
1001,5,0,93.6,649,"14-3月 -21 12.00.00.000000000 上午",21121,0,611,0,4987,6247
1001,5.6,0,92.8,804,"15-3月 -21 12.00.00.000000000 上午",21141,0,670,0,5511,6985
1001,5.8,0,88.3,1091,"16-3月 -21 12.00.00.000000000 上午",21161,0,914,0,6875,8880
1001,4.6,0,90.7,695,"17-3月 -21 12.00.00.000000000 上午",21162,0,595,0,5732,7022
1001,7.5,0,89.5,1419,"18-3月 -21 12.00.00.000000000 上午",21163,0,1201,0,9373,11993
1001,6.3,0,91.4,912,"19-3月 -21 12.00.00.000000000 上午",21164,0,809,0,6648,8369
1001,6.6,0,91.8,773,"20-3月 -21 12.00.00.000000000 上午",21181,0,789,0,6870,8432
1001,11.1,0,97.6,2661,"21-3月 -21 12.00.00.000000000 上午",21182,0,1953,0,14864,19478
1001,8.7,0,98.5,2005,"22-3月 -21 12.00.00.000000000 上午",21183,0,1762,0,13261,17028
1001,5.8,0,86.1,703,"23-3月 -21 12.00.00.000000000 上午",21184,0,840,0,5706,7249
1001,6.8,0,90,1171,"24-3月 -21 12.00.00.000000000 上午",21185,0,1220,0,8765,11156
1001,10.3,0,86.9,2433,"25-3月 -21 12.00.00.000000000 上午",21186,0,1836,0,11139,15408
1001,12.6,0,89.3,2837,"26-3月 -21 12.00.00.000000000 上午",21187,0,2109,0,13591,18537
1001,8.5,0,87.2,1687,"27-3月 -21 12.00.00.000000000 上午",21188,0,1412,0,10201,13300
1001,11.4,0,91.2,2797,"28-3月 -21 12.00.00.000000000 上午",21189,0,2157,0,13403,18357
1001,17.5,0,91.4,5431,"29-3月 -21 12.00.00.000000000 上午",21190,0,3313,0,20277,29021
1001,12.2,0,96.8,3469,"30-3月 -21 12.00.00.000000000 上午",21191,0,2392,0,15551,21412
1001,11,0,96.7,2715,"31-3月 -21 12.00.00.000000000 上午",21192,0,1737,0,12116,16568
1001,9.1,0,93.6,2097,"01-4月 -21 12.00.00.000000000 上午",21193,0,1496,0,10321,13914
1001,7.6,0,94.3,1314,"02-4月 -21 12.00.00.000000000 上午",21194,0,1130,0,8516,10960
1001,5.2,0,91,799,"03-4月 -21 12.00.00.000000000 上午",21195,0,762,0,6715,8276
1001,4.8,0,85.4,572,"04-4月 -21 12.00.00.000000000 上午",21201,0,449,0,2838,3859
1001,4.4,0,84.8,421,"05-4月 -21 12.00.00.000000000 上午",21202,0,470,0,3418,4309
1001,6.3,0,91.6,1108,"06-4月 -21 12.00.00.000000000 上午",21203,0,1046,0,7976,10130
1001,6.8,0,93.7,1112,"07-4月 -21 12.00.00.000000000 上午",21204,0,1154,0,8964,11230
1001,6.8,0,89.5,949,"08-4月 -21 12.00.00.000000000 上午",21205,0,1117,0,7278,9344
1001,9.2,0,83,1351,"09-4月 -21 12.00.00.000000000 上午",21206,0,1184,0,7447,9982
1001,24,949,23,1779,"20-4月 -17 12.00.00.000000000 上午",2121,618,990,0,9802,14138
1001,7.1,0,91.6,896,"10-4月 -21 12.00.00.000000000 上午",21221,0,785,0,5828,7509
1001,5.7,0,95.1,928,"11-4月 -21 12.00.00.000000000 上午",21241,0,1007,0,7266,9201
1001,5.2,0,96,672,"12-4月 -21 12.00.00.000000000 上午",21261,0,612,0,5287,6571
1001,7.3,0,93.5,1331,"13-4月 -21 12.00.00.000000000 上午",21281,0,1263,0,9484,12078
1001,5.5,0,96.3,858,"14-4月 -21 12.00.00.000000000 上午",21282,0,916,0,7798,9572
1001,9.4,0,98.1,2194,"15-4月 -21 12.00.00.000000000 上午",21283,0,2016,0,14008,18218
1001,8,0,89.9,1199,"16-4月 -21 12.00.00.000000000 上午",21301,0,1214,0,8475,10888
1001,5.2,0,87.2,299,"17-4月 -21 12.00.00.000000000 上午",21321,0,271,0,1933,2503
1001,7.9,0,98.7,611,"18-4月 -21 12.00.00.000000000 上午",21322,0,582,0,4281,5474
1001,5.9,0,102.2,1106,"19-4月 -21 12.00.00.000000000 上午",21323,0,1015,0,8415,10536
1001,3.3,0,101.9,384,"20-4月 -21 12.00.00.000000000 上午",21324,0,388,0,4126,4898
1001,3.2,0,102,305,"21-4月 -21 12.00.00.000000000 上午",21325,0,345,0,3849,4499
1001,3.7,0,100,439,"22-4月 -21 12.00.00.000000000 上午",21326,0,496,0,5308,6243
1001,3.7,0,97,393,"23-4月 -21 12.00.00.000000000 上午",21327,0,471,0,5064,5928
1001,3.2,0,107.4,437,"24-4月 -21 12.00.00.000000000 上午",21328,0,483,0,5695,6615
1001,3.4,0,99.4,354,"25-4月 -21 12.00.00.000000000 上午",21329,0,480,0,4851,5685
1001,3.7,0,100.8,490,"26-4月 -21 12.00.00.000000000 上午",21330,0,579,0,5939,7008
1001,5.9,0,85.9,553,"27-4月 -21 12.00.00.000000000 上午",21331,0,635,0,4542,5730
1001,5.6,0,90.1,603,"28-4月 -21 12.00.00.000000000 上午",21332,0,757,0,5372,6732
1001,5.2,0,95.8,643,"29-4月 -21 12.00.00.000000000 上午",21333,0,794,0,6322,7759
1001,3,0,96.2,263,"30-4月 -21 12.00.00.000000000 上午",21334,0,380,0,4331,4974
1001,4.4,0,96.1,496,"01-5月 -21 12.00.00.000000000 上午",21335,0,506,0,4952,5954
1001,5.2,0,89.2,498,"02-5月 -21 12.00.00.000000000 上午",21336,0,594,0,5156,6248
1001,5,0,96.9,521,"03-5月 -21 12.00.00.000000000 上午",21337,0,487,0,4705,5713
1001,5,0,95.7,667,"04-5月 -21 12.00.00.000000000 上午",21338,0,613,0,5610,6890
1001,4,0,91.7,412,"05-5月 -21 12.00.00.000000000 上午",21339,0,467,0,4138,5017
1001,5.8,0,97.9,862,"06-5月 -21 12.00.00.000000000 上午",21340,0,1041,0,9494,11397
1001,6.3,0,95.7,1041,"07-5月 -21 12.00.00.000000000 上午",21341,0,1117,0,9589,11747
1001,5,0,102,741,"08-5月 -21 12.00.00.000000000 上午",21342,0,807,0,7707,9255
1001,4.8,0,102.6,863,"09-5月 -21 12.00.00.000000000 上午",21343,0,831,0,7667,9361
1001,5.6,0,101.9,887,"10-5月 -21 12.00.00.000000000 上午",21344,0,934,0,7736,9557
1001,4.2,0,104.6,726,"11-5月 -21 12.00.00.000000000 上午",21345,0,697,0,7108,8531
1001,4.8,0,104,800,"12-5月 -21 12.00.00.000000000 上午",21346,0,852,0,8264,9916
1001,5.9,0,101.6,853,"13-5月 -21 12.00.00.000000000 上午",21347,0,1084,0,8682,10619
1001,7.6,0,96.7,1386,"14-5月 -21 12.00.00.000000000 上午",21348,0,1384,0,11516,14286
1001,6.8,0,98.8,1283,"15-5月 -21 12.00.00.000000000 上午",21349,0,1113,0,9916,12312
1001,6,0,105,1400,"16-5月 -21 12.00.00.000000000 上午",21350,0,1139,0,10315,12854
1001,8.2,0,101.2,2067,"17-5月 -21 12.00.00.000000000 上午",21351,0,1711,0,13091,16869
1001,9.9,0,100.6,2763,"18-5月 -21 12.00.00.000000000 上午",21352,0,2018,0,14570,19351
1001,8.6,0,102.2,2226,"19-5月 -21 12.00.00.000000000 上午",21353,0,1663,0,13140,17029
1001,7.7,0,103.9,2141,"20-5月 -21 12.00.00.000000000 上午",21354,0,1672,0,13819,17632
1001,8.6,0,103,2433,"21-5月 -21 12.00.00.000000000 上午",21355,0,1748,0,14262,18443
1001,8.9,0,101.9,2347,"22-5月 -21 12.00.00.000000000 上午",21356,0,1720,0,14149,18216
1001,9.4,0,96.7,2380,"23-5月 -21 12.00.00.000000000 上午",21357,0,1815,0,13393,17588
1001,10.3,0,95.4,2317,"24-5月 -21 12.00.00.000000000 上午",21358,0,1910,0,13909,18136
1001,12.1,0,87.7,2271,"25-5月 -21 12.00.00.000000000 上午",21359,0,1870,0,12686,16827
1001,10.9,0,94.4,3144,"26-5月 -21 12.00.00.000000000 上午",21360,0,1835,0,13063,18042
1001,15.4,0,94.4,4830,"27-5月 -21 12.00.00.000000000 上午",21361,0,2734,0,18170,25734
1001,15.7,0,95.3,4885,"28-5月 -21 12.00.00.000000000 上午",21362,0,2747,0,18614,26246
1001,12.2,0,99.1,3562,"29-5月 -21 12.00.00.000000000 上午",21363,0,2131,0,16763,22456
1001,12.4,0,100.6,3865,"30-5月 -21 12.00.00.000000000 上午",21364,0,2313,0,16573,22751
1001,11,0,97.6,3160,"31-5月 -21 12.00.00.000000000 上午",21365,0,2154,0,15424,20738
1001,10.7,0,87.7,1819,"01-6月 -21 12.00.00.000000000 上午",21366,0,1474,0,9926,13219
1001,9.6,0,88.5,1899,"02-6月 -21 12.00.00.000000000 上午",21367,0,1500,0,9504,12903
1001,11.8,0,94,3214,"03-6月 -21 12.00.00.000000000 上午",21368,0,2108,0,13984,19306
1001,15.5,0,86.1,3616,"04-6月 -21 12.00.00.000000000 上午",21369,0,2569,0,15998,22183
1001,11.1,0,84.8,2022,"05-6月 -21 12.00.00.000000000 上午",21370,0,1643,0,11260,14925
1001,10.2,0,89.6,1832,"06-6月 -21 12.00.00.000000000 上午",21371,0,1484,0,10424,13740
1001,8.4,0,88.8,1479,"07-6月 -21 12.00.00.000000000 上午",21372,0,1461,0,10416,13356
1001,7.4,0,90.1,1130,"08-6月 -21 12.00.00.000000000 上午",21373,0,1011,0,7768,9909
1001,8,0,85.2,1081,"09-6月 -21 12.00.00.000000000 上午",21374,0,1022,0,6626,8729
1001,7.9,0,87.7,1412,"10-6月 -21 12.00.00.000000000 上午",21375,0,1285,0,9249,11946
1001,8.2,0,93.1,1514,"11-6月 -21 12.00.00.000000000 上午",21376,0,1482,0,11664,14660
1001,11.3,0,86.9,1925,"12-6月 -21 12.00.00.000000000 上午",21377,0,1468,0,9776,13169
1001,13.3,0,86.3,2136,"13-6月 -21 12.00.00.000000000 上午",21378,0,1359,0,10549,14044
1001,11.4,0,95.4,2372,"14-6月 -21 12.00.00.000000000 上午",21381,0,1670,0,12652,16694
1001,9.2,0,99.8,2189,"15-6月 -21 12.00.00.000000000 上午",21382,0,1515,0,12377,16081
1001,11.2,0,103.7,3689,"16-6月 -21 12.00.00.000000000 上午",21383,0,2116,0,16644,22449
1001,13,0,100.5,4304,"17-6月 -21 12.00.00.000000000 上午",21384,0,2595,0,17784,24683
1001,15.5,0,99.4,5613,"18-6月 -21 12.00.00.000000000 上午",21385,0,2829,0,20006,28448
1001,17.6,0,95.8,5923,"19-6月 -21 12.00.00.000000000 上午",21386,0,3348,0,21444,30715
1001,15.4,0,97.8,5051,"20-6月 -21 12.00.00.000000000 上午",21387,0,3138,0,21013,29202
1001,10.9,0,96.6,2676,"21-6月 -21 12.00.00.000000000 上午",21388,0,2064,0,14185,18925
1001,9.7,0,89.7,1642,"22-6月 -21 12.00.00.000000000 上午",21389,0,1325,0,9906,12873
1001,8.4,0,88.2,1288,"23-6月 -21 12.00.00.000000000 上午",21390,0,1103,0,8345,10736
1001,6.4,0,83.7,719,"24-6月 -21 12.00.00.000000000 上午",21391,0,708,0,4522,5949
1001,7.3,0,82.7,1095,"25-6月 -21 12.00.00.000000000 上午",21392,0,953,0,6958,9006
1001,10,0,93.5,2060,"26-6月 -21 12.00.00.000000000 上午",21393,0,1507,0,11034,14601
1001,8,0,100.5,1846,"27-6月 -21 12.00.00.000000000 上午",21394,0,1422,0,11629,14897
1001,8.6,0,94.8,858,"28-6月 -21 12.00.00.000000000 上午",21395,0,720,0,5345,6923
1001,12.8,0,100.3,3411,"02-7月 -21 12.00.00.000000000 上午",21401,0,2174,0,15908,21493
1001,16.3,0,94.9,4913,"03-7月 -21 12.00.00.000000000 上午",21402,0,2932,0,19686,27531
1001,15.9,0,88.4,3366,"04-7月 -21 12.00.00.000000000 上午",21403,0,2334,0,16497,22197
1001,8.1,0,91.4,1249,"05-7月 -21 12.00.00.000000000 上午",21404,0,1271,0,9517,12037
1001,12.5,0,84.8,2077,"06-7月 -21 12.00.00.000000000 上午",21405,0,1656,0,10917,14650
1001,14,0,92.6,3215,"07-7月 -21 12.00.00.000000000 上午",21406,0,2228,0,15064,20507
1001,13.6,0,95,3480,"08-7月 -21 12.00.00.000000000 上午",21407,0,2403,0,17569,23452
1001,9.2,0,94.7,2007,"09-7月 -21 12.00.00.000000000 上午",21408,0,1701,0,13605,17313
1001,19.4,1234,31,2013,"21-4月 -17 12.00.00.000000000 上午",2141,776,1395,0,10213,15631
1001,8.2,0,97.2,1870,"10-7月 -21 12.00.00.000000000 上午",21421,0,1572,0,12311,15753
1001,8.1,0,86.1,1165,"11-7月 -21 12.00.00.000000000 上午",21422,0,1069,0,7879,10113
1001,9.6,0,94.2,2182,"12-7月 -21 12.00.00.000000000 上午",21423,0,1640,0,12752,16574
1001,10.6,0,92.6,2023,"13-7月 -21 12.00.00.000000000 上午",21424,0,1678,0,12950,16651
1001,14.8,0,88.6,3682,"14-7月 -21 12.00.00.000000000 上午",21425,0,2475,0,16598,22755
1001,11.8,0,93.1,2610,"15-7月 -21 12.00.00.000000000 上午",21426,0,2056,0,16036,20702
1001,11.3,0,86,1677,"16-7月 -21 12.00.00.000000000 上午",21427,0,1550,0,10540,13767
1001,9.1,0,92.5,1458,"17-7月 -21 12.00.00.000000000 上午",21428,0,1444,0,10651,13553
1001,9.2,0,89,1444,"18-7月 -21 12.00.00.000000000 上午",21429,0,1275,0,9397,12116
1001,7.6,0,91.8,1009,"19-7月 -21 12.00.00.000000000 上午",21441,0,1011,0,7152,9172
1001,9.2,0,85.1,1223,"20-7月 -21 12.00.00.000000000 上午",21442,0,1110,0,6863,9196
1001,7.1,0,85.4,772,"21-7月 -21 12.00.00.000000000 上午",21443,0,873,0,6127,7772
1001,7.6,0,90.2,1130,"22-7月 -21 12.00.00.000000000 上午",21444,0,1088,0,8395,10613
1001,10,0,91.4,1942,"23-7月 -21 12.00.00.000000000 上午",21445,0,1742,0,12855,16539
1001,9,0,91.9,1526,"24-7月 -21 12.00.00.000000000 上午",21446,0,1411,0,10832,13769
1001,8.9,0,93.9,1519,"25-7月 -21 12.00.00.000000000 上午",21447,0,1206,0,9948,12673
1001,12.5,0,93.5,3263,"26-7月 -21 12.00.00.000000000 上午",21448,0,2244,0,14106,19613
1001,10.8,0,88.2,1984,"27-7月 -21 12.00.00.000000000 上午",21461,0,1526,0,11375,14885
1001,11.5,0,89.3,2341,"28-7月 -21 12.00.00.000000000 上午",21462,0,1844,0,12566,16751
1001,7.4,0,92.9,1138,"29-7月 -21 12.00.00.000000000 上午",21463,0,1195,0,9181,11514
1001,7.7,0,94.2,1289,"30-7月 -21 12.00.00.000000000 上午",21464,0,1241,0,10109,12639
1001,8.3,0,95.3,1599,"31-7月 -21 12.00.00.000000000 上午",21465,0,1376,0,10344,13319
1001,14.1,0,85.4,2394,"01-8月 -21 12.00.00.000000000 上午",21466,0,1650,0,12559,16603
1001,11.7,0,81,2012,"02-8月 -21 12.00.00.000000000 上午",21467,0,1338,0,9959,13309
1001,8.4,0,81.7,1255,"03-8月 -21 12.00.00.000000000 上午",21468,0,1102,0,7484,9841
1001,13.1,0,83.1,2193,"04-8月 -21 12.00.00.000000000 上午",21469,0,1514,0,11747,15454
1001,9.9,0,76.8,1155,"05-8月 -21 12.00.00.000000000 上午",21470,0,810,0,6681,8646
1001,9.5,0,87.4,1387,"06-8月 -21 12.00.00.000000000 上午",21471,0,1231,0,8647,11265
1001,4.6,0,87,20,"07-8月 -21 12.00.00.000000000 上午",21472,0,9,0,95,124
1001,8.4,0,88.3,1074,"08-8月 -21 12.00.00.000000000 上午",21481,0,993,0,7533,9600
1001,8.2,0,93.3,1424,"09-8月 -21 12.00.00.000000000 上午",21482,0,1271,0,9329,12024
1001,8.4,0,89.3,1132,"10-8月 -21 12.00.00.000000000 上午",21483,0,937,0,7702,9771
1001,7.4,0,92.1,1204,"11-8月 -21 12.00.00.000000000 上午",21484,0,1093,0,8509,10806
1001,6.7,0,98.3,1137,"12-8月 -21 12.00.00.000000000 上午",21485,0,1145,0,9668,11950
1001,6.9,0,97.6,1227,"13-8月 -21 12.00.00.000000000 上午",21486,0,1230,0,10226,12683
1001,11.1,0,94.2,2455,"14-8月 -21 12.00.00.000000000 上午",21487,0,1878,0,12863,17196
1001,7.7,0,96.1,1609,"15-8月 -21 12.00.00.000000000 上午",21488,0,1321,0,9880,12810
1001,9.6,0,91.4,2048,"16-8月 -21 12.00.00.000000000 上午",21501,0,1704,0,11878,15630
1001,14.4,0,91.2,3387,"17-8月 -21 12.00.00.000000000 上午",21502,0,2701,0,17470,23558
1001,13.2,0,89.6,2826,"18-8月 -21 12.00.00.000000000 上午",21503,0,2064,0,13889,18779
1001,10.5,0,81.7,1509,"19-8月 -21 12.00.00.000000000 上午",21504,0,1116,0,8095,10720
1001,10.6,0,91.8,2518,"20-8月 -21 12.00.00.000000000 上午",21505,0,1825,0,13326,17669
1001,12,0,96.2,3073,"21-8月 -21 12.00.00.000000000 上午",21506,0,2285,0,15580,20938
1001,14.2,0,96.3,4122,"22-8月 -21 12.00.00.000000000 上午",21507,0,2914,0,19397,26433
1001,14.2,0,96.3,4354,"23-8月 -21 12.00.00.000000000 上午",21508,0,2831,0,19369,26554
1001,15,0,92.7,3777,"24-8月 -21 12.00.00.000000000 上午",21521,0,2579,0,18073,24429
